idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
296,turkey_prompt1,original_images/images/turkey.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2,2,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,641,448,280,"(1, 1983)","(1, 3, 3, 384, 384)",3,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,0,2,2,-0.09337127953767776,-0.09337127953767776,-0.09337127953767776,0.3765067160129547,0.3765067160129547,1,exact,-4.358996391296387,-4.358996391296387,-4.358996391296387,0.3765067160129547,0.3765067160129547,1,exact,4.265625111758709,4.265625111758709,4.265625111758709,1,True,True,0.11361940950155258,0.1519104391336441,0.1519104391336441,False,False,True,True,0.5,-2.0,GT<proxy,-7.261958599090576,-7.884028911590576,-7.261958599090576,-7.884028911590576,7.168587319552898,3.5250325202941895,3.643554799258709,True,7.168587319552898,3.5250325202941895,3.643554799258709,True
298,warthog_prompt1,original_images/images/warthog.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,706,448,308,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.018483424559235573,-0.018483424559235573,-0.018483424559235573,0.1055198460817337,0.1055198460817337,1,exact,-6.409108638763428,-6.409108638763428,-6.409108638763428,0.1055198460817337,0.1055198460817337,1,exact,6.390625214204192,6.390625214204192,6.390625214204192,1,True,True,0.01703159138560295,0.034543294459581375,0.034543294459581375,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.865545487031341,0.8528499603271484,7.012695526704192,True,7.865545487031341,0.8528499603271484,7.012695526704192,True
300,water_buffalo_prompt1,original_images/images/water buffalo.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,681,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.08414286375045776,-0.08414286375045776,-0.08414286375045776,0.31663861870765686,0.31663861870765686,1,exact,-6.162267684936523,-6.162267684936523,-6.162267684936523,0.31663861870765686,0.31663861870765686,1,exact,6.078124821186066,6.078124821186066,6.078124821186066,1,True,True,0.026918897405266762,0.06912735104560852,0.06912735104560852,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.799886047840118,1.0996909141540527,6.700195133686066,True,7.799886047840118,1.0996909141540527,6.700195133686066,True
302,wild_boar_prompt1,original_images/images/wild boar.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,714,448,312,"(1, 1821)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.025626985356211662,-0.025626985356211662,-0.025626985356211662,0.13519661128520966,0.13519661128520966,1,exact,-6.525627136230469,-6.525627136230469,-6.525627136230469,0.13519661128520966,0.13519661128520966,1,exact,6.500000150874257,6.500000150874257,6.500000150874257,1,True,True,0.015949375927448273,0.043164633214473724,0.043164633214473724,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.8584019262343645,0.7363314628601074,7.122070463374257,True,7.8584019262343645,0.7363314628601074,7.122070463374257,True
304,wildebeest_prompt1,original_images/images/wildebeest.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.09212701767683029,-0.09212701767683029,-0.09212701767683029,0.31983473896980286,0.31983473896980286,1,exact,-6.959314346313477,-6.959314346313477,-6.959314346313477,0.31983473896980286,0.31983473896980286,1,exact,6.867187328636646,6.867187328636646,6.867187328636646,1,True,True,0.014807544648647308,0.038356076925992966,0.038356076925992966,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.791901893913746,0.3026442527770996,7.489257641136646,True,7.791901893913746,0.3026442527770996,7.489257641136646,True
306,yak_prompt1,original_images/images/yak.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.06211192160844803,-0.06211192160844803,-0.06211192160844803,0.26557493209838867,0.26557493209838867,1,exact,-5.499611854553223,-5.499611854553223,-5.499611854553223,0.26557493209838867,0.26557493209838867,1,exact,5.437499932944775,5.437499932944775,5.437499932944775,1,True,True,0.040190886706113815,0.08889664709568024,0.08889664709568024,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.821916989982128,1.7623467445373535,6.059570245444775,True,7.821916989982128,1.7623467445373535,6.059570245444775,True
308,zebra_prompt1,original_images/images/zebra.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.1015014722943306,-0.1015014722943306,-0.1015014722943306,0.33564120531082153,0.33564120531082153,1,exact,-7.10150146484375,-7.10150146484375,-7.10150146484375,0.33564120531082153,0.33564120531082153,1,exact,6.999999992549419,6.999999992549419,6.999999992549419,1,True,True,0.01149833295494318,0.045957911759614944,0.045957911759614944,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.782527439296246,0.16045713424682617,7.622070305049419,True,7.782527439296246,0.16045713424682617,7.622070305049419,True
310,adidas_prompt1,original_images/images/adidas.png,Logos,shoes,Counting/Illusion,Counting/Illusion,"How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible stripes are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,3,3,3,3,True,True,,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1096,1260,389,448,"(1, 3312)","(1, 5, 3, 384, 384)",5,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,0,3,3,-0.9699441194534302,-0.9699441194534302,-0.9699441194534302,0.8346409797668457,0.8346409797668457,1,exact,-6.344944000244141,-6.344944000244141,-6.344944000244141,0.8346409797668457,0.8346409797668457,1,exact,5.3749998807907104,5.3749998807907104,5.3749998807907104,1,True,True,0.06926801800727844,0.11362024396657944,0.11362024396657944,False,False,True,True,0.5,1.0,GT>proxy,-7.756099224090576,-7.261958599090576,-7.756099224090576,-7.261958599090576,6.786155104637146,0.9170145988464355,5.8691405057907104,True,6.786155104637146,0.9170145988464355,5.8691405057907104,True
312,nike_prompt1,original_images/images/nike.png,Logos,shoes,Counting/Illusion,Counting/Illusion,"How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.","How many visible black stylized curves are there on the logo of the left shoe? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",1,1,1,1,1,1,1,True,True,,resized_fallback,True,too_many_image_crops_original:17,True,448.0,1324,1324,448,448,"(1, 3747)","(1, 5, 3, 384, 384)",5,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3]",4,4,0,1,1,-1.9293441772460938,-1.9293441772460938,-1.9293441772460938,1.423826813697815,1.423826813697815,1,exact,-2.3668441772460938,-2.3668441772460938,-2.3668441772460938,1.423826813697815,1.423826813697815,1,exact,0.4375,0.4375,0.4375,1,True,True,1.0755760669708252,2.01967453956604,2.01967453956604,False,False,True,True,0.6666666666666666,-2.0,GT<proxy,-6.588130474090576,-7.756099224090576,-6.588130474090576,-7.756099224090576,4.658786296844482,5.389255046844482,-0.73046875,False,4.658786296844482,5.389255046844482,-0.73046875,False
314,chess_grid_standard_notitle_px1152_Q1,original_images/images/chess_grid_standard_notitle_px1152.png,Game Boards,Chess Grid,Counting/Illusion,Counting/Illusion,"How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",8,8,8,8,8,8,8,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152,1152,448,448,"(1, 3739)","(1, 5, 3, 384, 384)",5,10,10,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[6, 7, 8, 9, 10]",5,5,0,8,8,-1.9487642049789429,-1.9487642049789429,-1.9487642049789429,0.6532609462738037,0.6532609462738037,1,exact,-6.312426447868347,-3.1562132239341736,-3.1562132239341736,0.6532609462738037,0.7773305773735046,2,exact,4.363662242889404,1.2074490189552307,1.2074490189552307,1,True,True,0.8688272833824158,1.0111804008483887,1.0111804008483887,False,False,False,False,0.2,-2.0,GT<proxy,-8.521724700927734,-4.563411712646484,-8.521724700927734,-4.563411712646484,6.5729604959487915,1.4071984887123108,5.165762007236481,True,6.5729604959487915,1.4071984887123108,5.165762007236481,True
316,chess_pieces_notitle_px1152_Q1,original_images/images/chess_pieces_notitle_px1152.png,Chess Pieces,Chess Pieces,Counting/Illusion,Counting/Illusion,"How many chess pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many chess pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",32,32,32,32,32,32,32,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152,1152,448,448,"(1, 3740)","(1, 5, 3, 384, 384)",5,30,30,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[30, 31, 32, 33, 34]",5,5,0,3,3,-7.149025946855545,-3.5745129734277725,-3.5745129734277725,0.045478858053684235,0.4840763695538044,2,exact,-8.492775917053223,-4.246387958526611,-4.246387958526611,0.045478858053684235,0.4840763695538044,2,exact,1.3437499701976776,0.6718749850988388,0.6718749850988388,1,True,True,1.2276864051818848,1.3348019123077393,1.3348019123077393,False,True,True,True,0.06666666666666667,2.0,GT>proxy,-5.647319078445435,-5.307475328445435,-5.647319078445435,-5.307475328445435,2.072806105017662,1.0610873699188232,1.0117187350988388,True,2.072806105017662,1.0610873699188232,1.0117187350988388,True
318,go_grid_standard_notitle_px1152_Q1,original_images/images/go_grid_standard_notitle_px1152.png,Game Boards,Go Grid,Counting/Illusion,Counting/Illusion,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",19,19,19,9,9,19,9,False,False,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152,1152,448,448,"(1, 3740)","(1, 5, 3, 384, 384)",5,20,20,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[17, 18, 19, 20, 21]",5,5,0,9,9,-10.235971927642822,-5.117985963821411,-5.117985963821411,0.17464342713356018,0.5597790330648422,2,exact,-8.828710496425629,-4.414355248212814,-4.414355248212814,0.17464342713356018,0.6079130917787552,2,exact,-1.4072614312171936,-0.7036307156085968,-0.7036307156085968,2,False,False,1.4605586528778076,1.1628906726837158,1.1628906726837158,False,True,True,True,0.05,-1.0,GT<proxy,-4.504817962646484,-4.730669975280762,-4.504817962646484,-4.730669975280762,-0.6131680011749268,0.3163147270679474,-0.9294827282428741,False,-0.6131680011749268,0.3163147270679474,-0.9294827282428741,False
320,sudoku_grid_standard_notitle_px1152_Q1,original_images/images/sudoku_grid_standard_notitle_px1152.png,Game Boards,Sudoku Grid,Counting/Illusion,Counting/Illusion,"How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.","How many rows are there on this puzzle? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",9,9,9,9,9,9,9,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1152,1152,448,448,"(1, 3739)","(1, 5, 3, 384, 384)",5,10,10,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[7, 8, 9, 10, 11]",5,5,0,9,9,-1.988330364227295,-1.988330364227295,-1.988330364227295,0.5568699240684509,0.5568699240684509,1,exact,-9.265662968158722,-4.632831484079361,-4.632831484079361,0.5568699240684509,0.6767773330211639,2,exact,7.277332603931427,2.644501119852066,2.644501119852066,1,True,True,0.40089303255081177,0.34387335181236267,0.34387335181236267,False,False,False,False,0.1,-1.0,GT<proxy,-8.516353607177734,-4.563411712646484,-8.516353607177734,-4.563411712646484,6.5280232429504395,-0.06941977143287659,6.597443014383316,True,6.5280232429504395,-0.06941977143287659,6.597443014383316,True
322,xiangqi_grid_standard_notitle_px1152_Q1,original_images/images/xiangqi_grid_standard_notitle_px1152.png,Game Boards,Xiangqi Grid,Counting/Illusion,Counting/Illusion,"How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many horizontal lines are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",10,10,10,9,9,10,9,False,False,,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1152,1296,398,448,"(1, 3416)","(1, 5, 3, 384, 384)",5,12,12,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[8, 9, 10, 11, 12]",5,5,0,9,9,-7.006549030542374,-3.503274515271187,-3.503274515271187,0.13940148055553436,0.7400631532073021,2,exact,-8.74092411994934,-4.37046205997467,-4.37046205997467,0.13940148055553436,0.7400631532073021,2,exact,1.7343750894069672,0.8671875447034836,0.8671875447034836,1,True,True,1.3378896713256836,1.2201448678970337,1.2201448678970337,False,True,True,True,0.16666666666666666,-2.0,GT<proxy,-4.563411712646484,-4.778255462646484,-4.563411712646484,-4.778255462646484,1.0601371973752975,0.40779340267181396,0.6523437947034836,True,1.0601371973752975,0.40779340267181396,0.6523437947034836,True
324,xiangqi_pieces_notitle_px1152_Q1,original_images/images/xiangqi_pieces_notitle_px1152.png,Chess Pieces,Xiangqi Pieces,Counting/Illusion,Counting/Illusion,"How many xiangqi pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.","How many xiangqi pieces are there on this board? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",32,32,32,20,20,32,20,False,False,,resized_fallback,True,too_many_image_crops_original:13,True,448.0,1152,1296,398,448,"(1, 3418)","(1, 5, 3, 384, 384)",5,30,30,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[30, 31, 32, 33, 34]",5,5,0,2,2,-10.181333422660828,-5.090666711330414,-5.090666711330414,0.07532651722431183,0.9194441214203835,2,exact,-10.384458422660828,-5.192229211330414,-5.192229211330414,0.07532651722431183,0.9194441214203835,2,exact,0.203125,0.1015625,0.1015625,1,True,True,1.5010271072387695,1.3575172424316406,1.3575172424316406,False,True,True,True,0.06666666666666667,2.0,GT>proxy,-5.647319078445435,-5.307475328445435,-5.647319078445435,-5.307475328445435,0.5566523671150208,0.11524611711502075,0.44140625,True,0.5566523671150208,0.11524611711502075,0.44140625,True
